0.5515348,0.17595518,0.28485566
0.5028732,0.10951525,0.3494178
0.40491894,0.06293297,0.28832635
0.30796996,0.047757626,0.22210413
0.22720578,0.04953915,0.16315234
0.41101047,0.0033346415,0.12684646
0.2333577,0.0016096234,0.100997895
0.12942228,0.0,0.10408419
0.05609545,4.0590763E-4,0.0972148
0.40483066,0.04362619,0.07243991
0.19358924,0.031682193,0.048441842
0.08521405,0.029746592,0.0792875
0.0,0.027601838,0.08618729
0.39153996,0.0932734,0.03771679
0.2053791,0.09177196,0.096246734
0.25462666,0.107258976,0.21028745
0.31053737,0.110263705,0.2598715
0.37368134,0.14099085,0.0
0.21749023,0.1331287,0.079539895
0.2559469,0.14033157,0.16548058
0.30868122,0.14056408,0.2019947
0.590194,0.15116632,0.19555183
0.5504707,0.08897823,0.23413491
0.43892017,0.047790766,0.19195135
0.3269669,0.04718232,0.1464459
0.24077424,0.061136007,0.102540195
0.41277608,0.0,0.053961307
0.22880504,0.0031622052,0.05131778
0.121019244,0.008633196,0.05843784
0.040202767,0.01075232,0.048581466
0.392603,0.042441368,0.02432844
0.1861842,0.035885215,0.021340966
0.07857373,0.037656188,0.044280246
0.0,0.038675427,0.042609826
0.3806726,0.092151105,0.013727829
0.23884234,0.09816277,0.08630627
0.304329,0.107653916,0.16850878
0.35997412,0.10824084,0.18509033
0.36994573,0.13851559,0.0
0.2825202,0.13610041,0.07584097
0.33824298,0.1417259,0.13023013
0.38028303,0.14132851,0.14139168
0.5603808,0.22174892,0.238429
0.51298785,0.15381363,0.34848467
0.419457,0.10322687,0.32306302
0.33461645,0.08548239,0.27966207
0.25902185,0.08491346,0.23838957
0.40804586,0.051097006,0.1631605
0.23464921,0.02233854,0.15933199
0.13039806,0.01068908,0.16871512
0.04974237,0.0,0.166615
0.39594397,0.08644107,0.093927175
0.19988379,0.04485956,0.07207003
0.08835995,0.037907988,0.110344335
0.0,0.03105393,0.12978949
0.3766468,0.13142827,0.043885738
0.1927819,0.098041564,0.07804279
0.22015747,0.120881945,0.17197363
0.27365968,0.13713554,0.2172485
0.3483856,0.17986587,0.0
0.20026132,0.14559814,0.045502752
0.22273287,0.15459576,0.11318052
0.27460918,0.16641548,0.14504716
0.6532444,0.12428129,0.5395751
0.6309,0.052389562,0.46482366
0.49294105,0.0050930977,0.36460698
0.34849933,0.019846916,0.29840052
0.2589771,0.048722982,0.2286503
0.5099019,0.002505064,0.14344713
0.29923174,0.0,0.05526051
0.16996202,0.0017822385,0.023758352
0.072116196,0.007447958,0.0
0.48705438,0.062440276,0.16403821
