0.54813147,0.14963466,0.1897403
0.5060296,0.08468467,0.2954421
0.41431138,0.04438895,0.29831004
0.32569948,0.033956885,0.29749265
0.26692614,0.03791356,0.2936894
0.35843506,0.0,0.10321013
0.17993209,0.0019197166,0.13713889
0.079046845,0.01129365,0.15972084
0.0,0.018518865,0.15876122
0.34739766,0.03937626,0.053153142
0.18604633,0.05620587,0.14234129
0.2305466,0.068537,0.22403392
0.28218642,0.058118343,0.22540833
0.33939585,0.086444914,0.021208793
0.20575461,0.095763445,0.12387769
0.25521502,0.10549039,0.18525702
0.30337128,0.10190636,0.17001127
0.33272228,0.13325018,0.0
0.23020872,0.13197058,0.08531028
0.27624843,0.1364209,0.13208373
0.31750402,0.1347751,0.11928116
0.59922874,0.1482403,0.12473863
0.5397624,0.07988772,0.27553448
0.43541846,0.045485526,0.31239766
0.349789,0.039875597,0.33168253
0.2888206,0.04829243,0.3417871
0.3512369,0.0,0.12581737
0.17208579,0.008565009,0.17163193
0.07307398,0.021348387,0.19610153
0.0,0.03042838,0.19901349
0.33146086,0.039329022,0.065555334
0.18416822,0.06786534,0.18133277
0.22723296,0.08166519,0.25193822
0.2755125,0.0713906,0.24559036
0.32327792,0.087100595,0.02752038
0.21879876,0.10885087,0.15511774
0.26889336,0.11655226,0.19442117
0.31795517,0.112072736,0.16314596
0.32309547,0.13415691,0.0
0.25554928,0.14186981,0.10631612
0.30308506,0.14508316,0.14064248
0.34394798,0.14245525,0.120802686
0.63355726,0.08131695,0.09797054
0.5409916,0.031874716,0.22880882
0.4278701,0.01953417,0.25993907
0.34541416,0.031763256,0.2662136
0.28704113,0.050257027,0.2599164
0.3165648,0.0,0.10608929
0.15910953,0.011309683,0.13688436
0.07089767,0.027078152,0.1464773
0.0,0.043921173,0.13746506
0.30928093,0.039708853,0.056085937
0.20149097,0.06500316,0.14864045
0.22359616,0.06851804,0.19437763
0.23646891,0.062892675,0.19600941
0.3216347,0.08442998,0.024765432
0.273329,0.10105705,0.14213395
0.3279161,0.09784925,0.15657681
0.36689252,0.09097129,0.11952331
0.34387696,0.12775481,0.0
0.31243736,0.12833571,0.09275
0.36184442,0.123741984,0.10893835
0.3984728,0.120146096,0.08638058
0.47519684,0.17526788,0.21140319
0.43892765,0.10957563,0.31151697
0.35050994,0.06387073,0.29877883
0.2543146,0.044035673,0.28038323
0.17953986,0.03931737,0.2565721
0.33962756,0.017966986,0.12110745
0.17427677,0.0,0.15508433
0.07542652,0.0010184646,0.18148388
0.0,0.001101017,0.18462649
0.3176884,0.05388826,0.066813976
0.15511751,0.049506605,0.15184337
0.19101083,0.06878728,0.23911594
0.24371713,0.06694776,0.24626958
0.2919215,0.09784049,0.030247137
0.15625113,0.08804226,0.13727345
0.19787478,0.10414517,0.21054977
0.24430895,0.108576536,0.20220476
0.26725096,0.14137644,0.0
0.16712129,0.12409204,0.09605721
0.20656121,0.13340348,0.15671921
0.24563658,0.13931245,0.15041153
0.50893915,0.09321183,0.28442937
